Time: 1, Queue size: 0, Server count: 10
Time: 4490, Queue size: 1, Server count: 1
Time: 4491, Queue size: 0, Server count: 1
Time: 4492, Queue size: 0, Server count: 1
Time: 4493, Queue size: 1, Server count: 1
Time: 4494, Queue size: 1, Server count: 1
Time: 4495, Queue size: 0, Server count: 1
Time: 4496, Queue size: 0, Server count: 1
Time: 4497, Queue size: 0, Server count: 1
Time: 4498, Queue size: 0, Server count: 1
Time: 4499, Queue size: 1, Server count: 1
Time: 4500, Queue size: 1, Server count: 1
Time: 4501, Queue size: 0, Server count: 1
Time: 4502, Queue size: 0, Server count: 1
Time: 4503, Queue size: 0, Server count: 1
Time: 4504, Queue size: 1, Server count: 1
Time: 4505, Queue size: 1, Server count: 1
Time: 4506, Queue size: 0, Server count: 1
Time: 4507, Queue size: 0, Server count: 1
Time: 4508, Queue size: 0, Server count: 1
Time: 4509, Queue size: 0, Server count: 1
Time: 4510, Queue size: 0, Server count: 1
Time: 4511, Queue size: 0, Server count: 1
Time: 4512, Queue size: 0, Server count: 1
Time: 4513, Queue size: 1, Server count: 1
Time: 4514, Queue size: 0, Server count: 1
Time: 4515, Queue size: 0, Server count: 1
Time: 4516, Queue size: 0, Server count: 1
Time: 4517, Queue size: 0, Server count: 1
Time: 4518, Queue size: 0, Server count: 1
Time: 4519, Queue size: 0, Server count: 1
Time: 4520, Queue size: 0, Server count: 1
Time: 4521, Queue size: 1, Server count: 1
Time: 4522, Queue size: 1, Server count: 1
Time: 4523, Queue size: 0, Server count: 1
Time: 4524, Queue size: 0, Server count: 1
Time: 4525, Queue size: 1, Server count: 1
Time: 4526, Queue size: 1, Server count: 1
Time: 4527, Queue size: 1, Server count: 1
Time: 4528, Queue size: 1, Server count: 1
Time: 4529, Queue size: 0, Server count: 1
Time: 4530, Queue size: 1, Server count: 1
Time: 4531, Queue size: 1, Server count: 1
Time: 4532, Queue size: 0, Server count: 1
Time: 4533, Queue size: 0, Server count: 1
Time: 4534, Queue size: 0, Server count: 1
Time: 4535, Queue size: 1, Server count: 1
Time: 4536, Queue size: 0, Server count: 1
Time: 4537, Queue size: 0, Server count: 1
Time: 4538, Queue size: 0, Server count: 1
Time: 4539, Queue size: 0, Server count: 1
Time: 4540, Queue size: 0, Server count: 1
Time: 4541, Queue size: 1, Server count: 1
Time: 4542, Queue size: 0, Server count: 1
Time: 4543, Queue size: 0, Server count: 1
Time: 4544, Queue size: 0, Server count: 1
Time: 4545, Queue size: 0, Server count: 1
Time: 4546, Queue size: 0, Server count: 1
Time: 4547, Queue size: 0, Server count: 1
Time: 4548, Queue size: 0, Server count: 1
Time: 4549, Queue size: 1, Server count: 1
Time: 4550, Queue size: 0, Server count: 1
Time: 4551, Queue size: 0, Server count: 1
Time: 4552, Queue size: 0, Server count: 1
Time: 4553, Queue size: 0, Server count: 1
Time: 4554, Queue size: 0, Server count: 1
Time: 4555, Queue size: 1, Server count: 1
Time: 4556, Queue size: 0, Server count: 1
Time: 4557, Queue size: 0, Server count: 1
Time: 4558, Queue size: 1, Server count: 1
Time: 4559, Queue size: 1, Server count: 1
Time: 4560, Queue size: 0, Server count: 1
Time: 4561, Queue size: 0, Server count: 1
Time: 4562, Queue size: 0, Server count: 1
Time: 4563, Queue size: 0, Server count: 1
Time: 4564, Queue size: 0, Server count: 1
Time: 4565, Queue size: 1, Server count: 1
Time: 4566, Queue size: 0, Server count: 1
Time: 4567, Queue size: 0, Server count: 1
Time: 4568, Queue size: 1, Server count: 1
Time: 4569, Queue size: 0, Server count: 1
Time: 4570, Queue size: 0, Server count: 1
Time: 4571, Queue size: 0, Server count: 1
Time: 4572, Queue size: 0, Server count: 1
Time: 4573, Queue size: 0, Server count: 1
Time: 4574, Queue size: 0, Server count: 1
Time: 4575, Queue size: 1, Server count: 1
Time: 4576, Queue size: 0, Server count: 1
Time: 4577, Queue size: 1, Server count: 1
Time: 4578, Queue size: 0, Server count: 1
Time: 4579, Queue size: 0, Server count: 1
Time: 4580, Queue size: 0, Server count: 1
Time: 4581, Queue size: 0, Server count: 1
Time: 4582, Queue size: 0, Server count: 1
Time: 4583, Queue size: 0, Server count: 1
Time: 4584, Queue size: 0, Server count: 1
Time: 4585, Queue size: 0, Server count: 1
Time: 4586, Queue size: 0, Server count: 1
Time: 4587, Queue size: 0, Server count: 1
Time: 4588, Queue size: 0, Server count: 1
Time: 4589, Queue size: 1, Server count: 1
Time: 4590, Queue size: 0, Server count: 1
Time: 4591, Queue size: 0, Server count: 1
Time: 4592, Queue size: 0, Server count: 1
Time: 4593, Queue size: 0, Server count: 1
Time: 4594, Queue size: 0, Server count: 1
Time: 4595, Queue size: 0, Server count: 1
Time: 4596, Queue size: 0, Server count: 1
Time: 4597, Queue size: 0, Server count: 1
Time: 4598, Queue size: 0, Server count: 1
Time: 4599, Queue size: 0, Server count: 1
Time: 4600, Queue size: 0, Server count: 1
Time: 4601, Queue size: 0, Server count: 1
Time: 4602, Queue size: 0, Server count: 1
Time: 4603, Queue size: 1, Server count: 1
Time: 4604, Queue size: 1, Server count: 1
Time: 4605, Queue size: 1, Server count: 1
Time: 4606, Queue size: 0, Server count: 1
Time: 4607, Queue size: 0, Server count: 1
Time: 4608, Queue size: 1, Server count: 1
Time: 4609, Queue size: 0, Server count: 1
Time: 4610, Queue size: 0, Server count: 1
Time: 4611, Queue size: 0, Server count: 1
Time: 4612, Queue size: 0, Server count: 1
Time: 4613, Queue size: 0, Server count: 1
Time: 4614, Queue size: 0, Server count: 1
Time: 4615, Queue size: 1, Server count: 1
Time: 4616, Queue size: 0, Server count: 1
Time: 4617, Queue size: 0, Server count: 1
Time: 4618, Queue size: 0, Server count: 1
Time: 4619, Queue size: 0, Server count: 1
Time: 4620, Queue size: 0, Server count: 1
Time: 4621, Queue size: 1, Server count: 1
Time: 4622, Queue size: 0, Server count: 1
Time: 4623, Queue size: 1, Server count: 1
Time: 4624, Queue size: 0, Server count: 1
Time: 4625, Queue size: 0, Server count: 1
Time: 4626, Queue size: 0, Server count: 1
Time: 4627, Queue size: 0, Server count: 1
Time: 4628, Queue size: 0, Server count: 1
Time: 4629, Queue size: 0, Server count: 1
Time: 4630, Queue size: 0, Server count: 1
Time: 4631, Queue size: 1, Server count: 1
Time: 4632, Queue size: 0, Server count: 1
Time: 4633, Queue size: 0, Server count: 1
Time: 4634, Queue size: 0, Server count: 1
Time: 4635, Queue size: 0, Server count: 1
Time: 4636, Queue size: 0, Server count: 1
Time: 4637, Queue size: 0, Server count: 1
Time: 4638, Queue size: 0, Server count: 1
Time: 4639, Queue size: 0, Server count: 1
Time: 4640, Queue size: 0, Server count: 1
Time: 4641, Queue size: 0, Server count: 1
Time: 4642, Queue size: 0, Server count: 1
Time: 4643, Queue size: 0, Server count: 1
Time: 4644, Queue size: 0, Server count: 1
Time: 4645, Queue size: 1, Server count: 1
Time: 4646, Queue size: 0, Server count: 1
Time: 4647, Queue size: 0, Server count: 1
Time: 4648, Queue size: 0, Server count: 1
Time: 4649, Queue size: 0, Server count: 1
Time: 4650, Queue size: 0, Server count: 1
Time: 4651, Queue size: 0, Server count: 1
Time: 4652, Queue size: 0, Server count: 1
Time: 4653, Queue size: 0, Server count: 1
Time: 4654, Queue size: 0, Server count: 1
Time: 4655, Queue size: 0, Server count: 1
Time: 4656, Queue size: 0, Server count: 1
Time: 4657, Queue size: 0, Server count: 1
Time: 4658, Queue size: 0, Server count: 1
Time: 4659, Queue size: 0, Server count: 1
Time: 4660, Queue size: 0, Server count: 1
Time: 4661, Queue size: 1, Server count: 1
Time: 4662, Queue size: 0, Server count: 1
Time: 4663, Queue size: 0, Server count: 1
Time: 4664, Queue size: 0, Server count: 1
Time: 4665, Queue size: 0, Server count: 1
Time: 4666, Queue size: 0, Server count: 1
Time: 4667, Queue size: 0, Server count: 1
Time: 4668, Queue size: 0, Server count: 1
Time: 4669, Queue size: 1, Server count: 1
Time: 4670, Queue size: 0, Server count: 1
Time: 4671, Queue size: 0, Server count: 1
Time: 4672, Queue size: 0, Server count: 1
Time: 4673, Queue size: 0, Server count: 1
Time: 4674, Queue size: 0, Server count: 1
Time: 4675, Queue size: 0, Server count: 1
Time: 4676, Queue size: 1, Server count: 1
Time: 4677, Queue size: 0, Server count: 1
Time: 4678, Queue size: 0, Server count: 1
Time: 4679, Queue size: 0, Server count: 1
Time: 4680, Queue size: 1, Server count: 1
Time: 4681, Queue size: 0, Server count: 1
Time: 4682, Queue size: 0, Server count: 1
Time: 4683, Queue size: 1, Server count: 1
Time: 4684, Queue size: 0, Server count: 1
Time: 4685, Queue size: 0, Server count: 1
Time: 4686, Queue size: 0, Server count: 1
Time: 4687, Queue size: 0, Server count: 1
Time: 4688, Queue size: 0, Server count: 1
Time: 4689, Queue size: 0, Server count: 1
Time: 4690, Queue size: 0, Server count: 1
Time: 4691, Queue size: 0, Server count: 1
Time: 4692, Queue size: 0, Server count: 1
Time: 4693, Queue size: 0, Server count: 1
Time: 4694, Queue size: 0, Server count: 1
Time: 4695, Queue size: 0, Server count: 1
Time: 4696, Queue size: 0, Server count: 1
Time: 4697, Queue size: 0, Server count: 1
Time: 4698, Queue size: 0, Server count: 1
Time: 4699, Queue size: 0, Server count: 1
Time: 4700, Queue size: 1, Server count: 1
Time: 4701, Queue size: 1, Server count: 1
Time: 4702, Queue size: 1, Server count: 1
Time: 4703, Queue size: 0, Server count: 1
Time: 4704, Queue size: 0, Server count: 1
Time: 4705, Queue size: 0, Server count: 1
Time: 4706, Queue size: 0, Server count: 1
Time: 4707, Queue size: 0, Server count: 1
Time: 4708, Queue size: 0, Server count: 1
Time: 4709, Queue size: 0, Server count: 1
Time: 4710, Queue size: 0, Server count: 1
Time: 4711, Queue size: 0, Server count: 1
Time: 4712, Queue size: 1, Server count: 1
Time: 4713, Queue size: 0, Server count: 1
Time: 4714, Queue size: 0, Server count: 1
Time: 4715, Queue size: 0, Server count: 1
Time: 4716, Queue size: 0, Server count: 1
Time: 4717, Queue size: 0, Server count: 1
Time: 4718, Queue size: 1, Server count: 1
Time: 4719, Queue size: 0, Server count: 1
Time: 4720, Queue size: 0, Server count: 1
Time: 4721, Queue size: 0, Server count: 1
Time: 4722, Queue size: 0, Server count: 1
Time: 4723, Queue size: 0, Server count: 1
Time: 4724, Queue size: 1, Server count: 1
Time: 4725, Queue size: 1, Server count: 1
Time: 4726, Queue size: 0, Server count: 1
Time: 4727, Queue size: 0, Server count: 1
Time: 4728, Queue size: 0, Server count: 1
Time: 4729, Queue size: 0, Server count: 1
Time: 4730, Queue size: 1, Server count: 1
Time: 4731, Queue size: 0, Server count: 1
Time: 4732, Queue size: 0, Server count: 1
Time: 4733, Queue size: 0, Server count: 1
Time: 4734, Queue size: 0, Server count: 1
Time: 4735, Queue size: 0, Server count: 1
Time: 4736, Queue size: 0, Server count: 1
Time: 4737, Queue size: 1, Server count: 1
Time: 4738, Queue size: 0, Server count: 1
Time: 4739, Queue size: 0, Server count: 1
Time: 4740, Queue size: 0, Server count: 1
Time: 4741, Queue size: 0, Server count: 1
Time: 4742, Queue size: 0, Server count: 1
Time: 4743, Queue size: 0, Server count: 1
Time: 4744, Queue size: 0, Server count: 1
Time: 4745, Queue size: 0, Server count: 1
Time: 4746, Queue size: 0, Server count: 1
Time: 4747, Queue size: 0, Server count: 1
Time: 4748, Queue size: 1, Server count: 1
Time: 4749, Queue size: 0, Server count: 1
Time: 4750, Queue size: 0, Server count: 1
Time: 4751, Queue size: 0, Server count: 1
Time: 4752, Queue size: 0, Server count: 1
Time: 4753, Queue size: 0, Server count: 1
Time: 4754, Queue size: 0, Server count: 1
Time: 4755, Queue size: 0, Server count: 1
Time: 4756, Queue size: 0, Server count: 1
Time: 4757, Queue size: 1, Server count: 1
Time: 4758, Queue size: 0, Server count: 1
Time: 4759, Queue size: 0, Server count: 1
Time: 4760, Queue size: 0, Server count: 1
Time: 4761, Queue size: 0, Server count: 1
Time: 4762, Queue size: 0, Server count: 1
Time: 4763, Queue size: 0, Server count: 1
Time: 4764, Queue size: 0, Server count: 1
Time: 4765, Queue size: 1, Server count: 1
Time: 4766, Queue size: 0, Server count: 1
Time: 4767, Queue size: 0, Server count: 1
Time: 4768, Queue size: 0, Server count: 1
Time: 4769, Queue size: 0, Server count: 1
Time: 4770, Queue size: 0, Server count: 1
Time: 4771, Queue size: 0, Server count: 1
Time: 4772, Queue size: 1, Server count: 1
Time: 4773, Queue size: 1, Server count: 1
Time: 4774, Queue size: 0, Server count: 1
Time: 4775, Queue size: 1, Server count: 1
Time: 4776, Queue size: 0, Server count: 1
Time: 4777, Queue size: 0, Server count: 1
Time: 4778, Queue size: 0, Server count: 1
Time: 4779, Queue size: 1, Server count: 1
Time: 4780, Queue size: 0, Server count: 1
Time: 4781, Queue size: 0, Server count: 1
Time: 4782, Queue size: 1, Server count: 1
Time: 4783, Queue size: 0, Server count: 1
Time: 4784, Queue size: 0, Server count: 1
Time: 4785, Queue size: 0, Server count: 1
Time: 4786, Queue size: 0, Server count: 1
Time: 4787, Queue size: 0, Server count: 1
Time: 4788, Queue size: 0, Server count: 1
Time: 4789, Queue size: 0, Server count: 1
Time: 4790, Queue size: 1, Server count: 1
Time: 4791, Queue size: 0, Server count: 1
Time: 4792, Queue size: 0, Server count: 1
Time: 4793, Queue size: 1, Server count: 1
Time: 4794, Queue size: 0, Server count: 1
Time: 4795, Queue size: 0, Server count: 1
Time: 4796, Queue size: 1, Server count: 1
Time: 4797, Queue size: 0, Server count: 1
Time: 4798, Queue size: 0, Server count: 1
Time: 4799, Queue size: 0, Server count: 1
Time: 4800, Queue size: 0, Server count: 1
Time: 4801, Queue size: 0, Server count: 1
Time: 4802, Queue size: 1, Server count: 1
Time: 4803, Queue size: 0, Server count: 1
Time: 4804, Queue size: 1, Server count: 1
Time: 4805, Queue size: 0, Server count: 1
Time: 4806, Queue size: 0, Server count: 1
Time: 4807, Queue size: 0, Server count: 1
Time: 4808, Queue size: 0, Server count: 1
Time: 4809, Queue size: 0, Server count: 1
Time: 4810, Queue size: 0, Server count: 1
Time: 4811, Queue size: 0, Server count: 1
Time: 4812, Queue size: 0, Server count: 1
Time: 4813, Queue size: 0, Server count: 1
Time: 4814, Queue size: 0, Server count: 1
Time: 4815, Queue size: 0, Server count: 1
Time: 4816, Queue size: 0, Server count: 1
Time: 4817, Queue size: 0, Server count: 1
Time: 4818, Queue size: 0, Server count: 1
Time: 4819, Queue size: 0, Server count: 1
Time: 4820, Queue size: 0, Server count: 1
Time: 4821, Queue size: 0, Server count: 1
Time: 4822, Queue size: 0, Server count: 1
Time: 4823, Queue size: 0, Server count: 1
Time: 4824, Queue size: 1, Server count: 1
Time: 4825, Queue size: 0, Server count: 1
Time: 4826, Queue size: 0, Server count: 1
Time: 4827, Queue size: 1, Server count: 1
Time: 4828, Queue size: 0, Server count: 1
Time: 4829, Queue size: 0, Server count: 1
Time: 4830, Queue size: 0, Server count: 1
Time: 4831, Queue size: 1, Server count: 1
Time: 4832, Queue size: 0, Server count: 1
Time: 4833, Queue size: 0, Server count: 1
Time: 4834, Queue size: 0, Server count: 1
Time: 4835, Queue size: 1, Server count: 1
Time: 4836, Queue size: 0, Server count: 1
Time: 4837, Queue size: 0, Server count: 1
Time: 4838, Queue size: 0, Server count: 1
Time: 4839, Queue size: 0, Server count: 1
Time: 4840, Queue size: 0, Server count: 1
Time: 4841, Queue size: 0, Server count: 1
Time: 4842, Queue size: 0, Server count: 1
Time: 4843, Queue size: 0, Server count: 1
Time: 4844, Queue size: 0, Server count: 1
Time: 4845, Queue size: 1, Server count: 1
Time: 4846, Queue size: 0, Server count: 1
Time: 4847, Queue size: 0, Server count: 1
Time: 4848, Queue size: 1, Server count: 1
Time: 4849, Queue size: 0, Server count: 1
Time: 4850, Queue size: 0, Server count: 1
Time: 4851, Queue size: 0, Server count: 1
Time: 4852, Queue size: 0, Server count: 1
Time: 4853, Queue size: 1, Server count: 1
Time: 4854, Queue size: 0, Server count: 1
Time: 4855, Queue size: 0, Server count: 1
Time: 4856, Queue size: 0, Server count: 1
Time: 4857, Queue size: 0, Server count: 1
Time: 4858, Queue size: 1, Server count: 1
Time: 4859, Queue size: 0, Server count: 1
Time: 4860, Queue size: 0, Server count: 1
Time: 4861, Queue size: 0, Server count: 1
Time: 4862, Queue size: 0, Server count: 1
Time: 4863, Queue size: 0, Server count: 1
Time: 4864, Queue size: 0, Server count: 1
Time: 4865, Queue size: 1, Server count: 1
Time: 4866, Queue size: 1, Server count: 1
Time: 4867, Queue size: 0, Server count: 1
Time: 4868, Queue size: 0, Server count: 1
Time: 4869, Queue size: 0, Server count: 1
Time: 4870, Queue size: 0, Server count: 1
Time: 4871, Queue size: 0, Server count: 1
Time: 4872, Queue size: 1, Server count: 1
Time: 4873, Queue size: 0, Server count: 1
Time: 4874, Queue size: 0, Server count: 1
Time: 4875, Queue size: 1, Server count: 1
Time: 4876, Queue size: 0, Server count: 1
Time: 4877, Queue size: 0, Server count: 1
Time: 4878, Queue size: 0, Server count: 1
Time: 4879, Queue size: 0, Server count: 1
Time: 4880, Queue size: 0, Server count: 1
Time: 4881, Queue size: 0, Server count: 1
Time: 4882, Queue size: 0, Server count: 1
Time: 4883, Queue size: 0, Server count: 1
Time: 4884, Queue size: 0, Server count: 1
Time: 4885, Queue size: 1, Server count: 1
Time: 4886, Queue size: 0, Server count: 1
Time: 4887, Queue size: 0, Server count: 1
Time: 4888, Queue size: 0, Server count: 1
Time: 4889, Queue size: 0, Server count: 1
Time: 4890, Queue size: 1, Server count: 1
Time: 4891, Queue size: 0, Server count: 1
Time: 4892, Queue size: 0, Server count: 1
Time: 4893, Queue size: 0, Server count: 1
Time: 4894, Queue size: 0, Server count: 1
Time: 4895, Queue size: 0, Server count: 1
Time: 4896, Queue size: 0, Server count: 1
Time: 4897, Queue size: 0, Server count: 1
Time: 4898, Queue size: 0, Server count: 1
Time: 4899, Queue size: 0, Server count: 1
Time: 4900, Queue size: 0, Server count: 1
Time: 4901, Queue size: 1, Server count: 1
Time: 4902, Queue size: 0, Server count: 1
Time: 4903, Queue size: 1, Server count: 1
Time: 4904, Queue size: 0, Server count: 1
Time: 4905, Queue size: 1, Server count: 1
Time: 4906, Queue size: 0, Server count: 1
Time: 4907, Queue size: 0, Server count: 1
Time: 4908, Queue size: 1, Server count: 1
Time: 4909, Queue size: 1, Server count: 1
Time: 4910, Queue size: 0, Server count: 1
Time: 4911, Queue size: 0, Server count: 1
Time: 4912, Queue size: 0, Server count: 1
Time: 4913, Queue size: 1, Server count: 1
Time: 4914, Queue size: 0, Server count: 1
Time: 4915, Queue size: 0, Server count: 1
Time: 4916, Queue size: 0, Server count: 1
Time: 4917, Queue size: 0, Server count: 1
Time: 4918, Queue size: 0, Server count: 1
Time: 4919, Queue size: 0, Server count: 1
Time: 4920, Queue size: 0, Server count: 1
Time: 4921, Queue size: 1, Server count: 1
Time: 4922, Queue size: 0, Server count: 1
Time: 4923, Queue size: 0, Server count: 1
Time: 4924, Queue size: 0, Server count: 1
Time: 4925, Queue size: 1, Server count: 1
Time: 4926, Queue size: 0, Server count: 1
Time: 4927, Queue size: 1, Server count: 1
Time: 4928, Queue size: 0, Server count: 1
Time: 4929, Queue size: 0, Server count: 1
Time: 4930, Queue size: 1, Server count: 1
Time: 4931, Queue size: 1, Server count: 1
Time: 4932, Queue size: 0, Server count: 1
Time: 4933, Queue size: 0, Server count: 1
Time: 4934, Queue size: 0, Server count: 1
Time: 4935, Queue size: 1, Server count: 1
Time: 4936, Queue size: 0, Server count: 1
Time: 4937, Queue size: 0, Server count: 1
Time: 4938, Queue size: 0, Server count: 1
Time: 4939, Queue size: 1, Server count: 1
Time: 4940, Queue size: 0, Server count: 1
Time: 4941, Queue size: 0, Server count: 1
Time: 4942, Queue size: 0, Server count: 1
Time: 4943, Queue size: 0, Server count: 1
Time: 4944, Queue size: 1, Server count: 1
Time: 4945, Queue size: 0, Server count: 1
Time: 4946, Queue size: 0, Server count: 1
Time: 4947, Queue size: 1, Server count: 1
Time: 4948, Queue size: 0, Server count: 1
Time: 4949, Queue size: 0, Server count: 1
Time: 4950, Queue size: 0, Server count: 1
Time: 4951, Queue size: 0, Server count: 1
Time: 4952, Queue size: 0, Server count: 1
Time: 4953, Queue size: 0, Server count: 1
Time: 4954, Queue size: 1, Server count: 1
Time: 4955, Queue size: 0, Server count: 1
Time: 4956, Queue size: 0, Server count: 1
Time: 4957, Queue size: 0, Server count: 1
Time: 4958, Queue size: 0, Server count: 1
Time: 4959, Queue size: 0, Server count: 1
Time: 4960, Queue size: 0, Server count: 1
Time: 4961, Queue size: 0, Server count: 1
Time: 4962, Queue size: 0, Server count: 1
Time: 4963, Queue size: 1, Server count: 1
Time: 4964, Queue size: 0, Server count: 1
Time: 4965, Queue size: 0, Server count: 1
Time: 4966, Queue size: 0, Server count: 1
Time: 4967, Queue size: 0, Server count: 1
Time: 4968, Queue size: 0, Server count: 1
Time: 4969, Queue size: 0, Server count: 1
Time: 4970, Queue size: 0, Server count: 1
Time: 4971, Queue size: 0, Server count: 1
Time: 4972, Queue size: 0, Server count: 1
Time: 4973, Queue size: 0, Server count: 1
Time: 4974, Queue size: 0, Server count: 1
Time: 4975, Queue size: 0, Server count: 1
Time: 4976, Queue size: 0, Server count: 1
Time: 4977, Queue size: 0, Server count: 1
Time: 4978, Queue size: 0, Server count: 1
Time: 4979, Queue size: 0, Server count: 1
Time: 4980, Queue size: 0, Server count: 1
Time: 4981, Queue size: 0, Server count: 1
Time: 4982, Queue size: 0, Server count: 1
Time: 4983, Queue size: 0, Server count: 1
Time: 4984, Queue size: 0, Server count: 1
Time: 4985, Queue size: 1, Server count: 1
Time: 4986, Queue size: 0, Server count: 1
Time: 4987, Queue size: 0, Server count: 1
Time: 4988, Queue size: 0, Server count: 1
Time: 4989, Queue size: 0, Server count: 1
Time: 4990, Queue size: 0, Server count: 1
Time: 4991, Queue size: 0, Server count: 1
Time: 4992, Queue size: 0, Server count: 1
Time: 4993, Queue size: 0, Server count: 1
Time: 4994, Queue size: 0, Server count: 1
Time: 4995, Queue size: 1, Server count: 1
Time: 4996, Queue size: 0, Server count: 1
Time: 4997, Queue size: 0, Server count: 1
Time: 4998, Queue size: 0, Server count: 1
Time: 4999, Queue size: 1, Server count: 1
Time: 5000, Queue size: 0, Server count: 1
Time: 5001, Queue size: 1, Server count: 1
Time: 5002, Queue size: 1, Server count: 1
Time: 5003, Queue size: 0, Server count: 1
Time: 5004, Queue size: 1, Server count: 1
Time: 5005, Queue size: 1, Server count: 1
Time: 5006, Queue size: 1, Server count: 1
Time: 5007, Queue size: 0, Server count: 1
Time: 5008, Queue size: 0, Server count: 1
Time: 5009, Queue size: 0, Server count: 1
Time: 5010, Queue size: 0, Server count: 1
Time: 5011, Queue size: 0, Server count: 1
Time: 5012, Queue size: 0, Server count: 1
Time: 5013, Queue size: 0, Server count: 1
Time: 5014, Queue size: 0, Server count: 1
Time: 5015, Queue size: 0, Server count: 1
Time: 5016, Queue size: 0, Server count: 1
Time: 5017, Queue size: 0, Server count: 1
Time: 5018, Queue size: 0, Server count: 1
Time: 5019, Queue size: 1, Server count: 1
Time: 5020, Queue size: 0, Server count: 1
Time: 5021, Queue size: 0, Server count: 1
Time: 5022, Queue size: 0, Server count: 1
Time: 5023, Queue size: 0, Server count: 1
Time: 5024, Queue size: 0, Server count: 1
Time: 5025, Queue size: 0, Server count: 1
Time: 5026, Queue size: 0, Server count: 1
Time: 5027, Queue size: 0, Server count: 1
Time: 5028, Queue size: 0, Server count: 1
Time: 5029, Queue size: 0, Server count: 1
Time: 5030, Queue size: 0, Server count: 1
Time: 5031, Queue size: 0, Server count: 1
Time: 5032, Queue size: 1, Server count: 1
Time: 5033, Queue size: 0, Server count: 1
Time: 5034, Queue size: 0, Server count: 1
Time: 5035, Queue size: 0, Server count: 1
Time: 5036, Queue size: 0, Server count: 1
Time: 5037, Queue size: 1, Server count: 1
Time: 5038, Queue size: 0, Server count: 1
Time: 5039, Queue size: 0, Server count: 1
Time: 5040, Queue size: 1, Server count: 1
Time: 5041, Queue size: 0, Server count: 1
Time: 5042, Queue size: 1, Server count: 1
Time: 5043, Queue size: 0, Server count: 1
Time: 5044, Queue size: 0, Server count: 1
Time: 5045, Queue size: 0, Server count: 1
Time: 5046, Queue size: 1, Server count: 1
Time: 5047, Queue size: 0, Server count: 1
Time: 5048, Queue size: 0, Server count: 1
Time: 5049, Queue size: 0, Server count: 1
Time: 5050, Queue size: 0, Server count: 1
Time: 5051, Queue size: 0, Server count: 1
Time: 5052, Queue size: 0, Server count: 1
Time: 5053, Queue size: 0, Server count: 1
Time: 5054, Queue size: 1, Server count: 1
Time: 5055, Queue size: 0, Server count: 1
Time: 5056, Queue size: 1, Server count: 1
Time: 5057, Queue size: 0, Server count: 1
Time: 5058, Queue size: 0, Server count: 1
Time: 5059, Queue size: 0, Server count: 1
Time: 5060, Queue size: 0, Server count: 1
Time: 5061, Queue size: 0, Server count: 1
Time: 5062, Queue size: 0, Server count: 1
Time: 5063, Queue size: 0, Server count: 1
Time: 5064, Queue size: 0, Server count: 1
Time: 5065, Queue size: 0, Server count: 1
Time: 5066, Queue size: 0, Server count: 1
Time: 5067, Queue size: 0, Server count: 1
Time: 5068, Queue size: 0, Server count: 1
Time: 5069, Queue size: 0, Server count: 1
Time: 5070, Queue size: 1, Server count: 1
Time: 5071, Queue size: 0, Server count: 1
Time: 5072, Queue size: 0, Server count: 1
Time: 5073, Queue size: 0, Server count: 1
Time: 5074, Queue size: 0, Server count: 1
Time: 5075, Queue size: 0, Server count: 1
Time: 5076, Queue size: 0, Server count: 1
Time: 5077, Queue size: 1, Server count: 1
Time: 5078, Queue size: 0, Server count: 1
Time: 5079, Queue size: 1, Server count: 1
Time: 5080, Queue size: 0, Server count: 1
Time: 5081, Queue size: 0, Server count: 1
Time: 5082, Queue size: 0, Server count: 1
Time: 5083, Queue size: 0, Server count: 1
Time: 5084, Queue size: 0, Server count: 1
Time: 5085, Queue size: 0, Server count: 1
Time: 5086, Queue size: 0, Server count: 1
Time: 5087, Queue size: 0, Server count: 1
Time: 5088, Queue size: 0, Server count: 1
Time: 5089, Queue size: 0, Server count: 1
Time: 5090, Queue size: 0, Server count: 1
Time: 5091, Queue size: 0, Server count: 1
Time: 5092, Queue size: 0, Server count: 1
Time: 5093, Queue size: 1, Server count: 1
Time: 5094, Queue size: 0, Server count: 1
Time: 5095, Queue size: 0, Server count: 1
Time: 5096, Queue size: 1, Server count: 1
Time: 5097, Queue size: 0, Server count: 1
Time: 5098, Queue size: 0, Server count: 1
Time: 5099, Queue size: 0, Server count: 1
Time: 5100, Queue size: 0, Server count: 1
Time: 5101, Queue size: 0, Server count: 1
Time: 5102, Queue size: 0, Server count: 1
Time: 5103, Queue size: 0, Server count: 1
Time: 5104, Queue size: 0, Server count: 1
Time: 5105, Queue size: 0, Server count: 1
Time: 5106, Queue size: 1, Server count: 1
Time: 5107, Queue size: 0, Server count: 1
Time: 5108, Queue size: 1, Server count: 1
Time: 5109, Queue size: 0, Server count: 1
Time: 5110, Queue size: 0, Server count: 1
Time: 5111, Queue size: 0, Server count: 1
Time: 5112, Queue size: 0, Server count: 1
Time: 5113, Queue size: 1, Server count: 1
Time: 5114, Queue size: 0, Server count: 1
Time: 5115, Queue size: 1, Server count: 1
Time: 5116, Queue size: 0, Server count: 1
Time: 5117, Queue size: 0, Server count: 1
Time: 5118, Queue size: 0, Server count: 1
Time: 5119, Queue size: 0, Server count: 1
Time: 5120, Queue size: 0, Server count: 1
Time: 5121, Queue size: 0, Server count: 1
Time: 5122, Queue size: 1, Server count: 1
Time: 5123, Queue size: 0, Server count: 1
Time: 5124, Queue size: 0, Server count: 1
